$loc,$v,$ev,$iv,$n,$v,$l,$d,$i,$e,$b,$t,$LOComment,$LOBlank,$locCodeAndComment,$uniq_Op,$uniq_Opnd,
$total_Op,$total_Opnd,$branchCount,$<defects
14,2,1,2,43,191.76,0.13,8,23.97,1534.04,0.06,85.22,9,0,2,0,11,11,27,16,3,0
45,5,4,3,110,573.04,0.05,19.55,29.31,11202.93,0.19,622.38,30,5,7,0,17,20,64,46,9,0
19,1,1,1,32,121.84,0.24,4.17,29.24,507.65,0.04,28.2,6,6,5,0,5,9,17,15,1,0
45,4,1,4,120,638.63,0.04,27.5,23.22,17562.36,0.21,975.69,33,2,7,0,22,18,75,45,7,0
44,3,1,3,92,451.43,0.06,17,26.55,7674.38,0.15,426.35,35,1,5,0,15,15,58,34,5,0
84,8,7,5,237,1330.69,0.03,31.13,42.75,41417.61,0.44,2300.98,65,5,11,0,21,28,156,83,15,0
32,4,1,4,63,306.05,0.06,17,18,5202.9,0.1,289.05,24,1,4,0,17,12,39,24,7,0
49,6,1,6,93,484.48,0.07,14.45,33.53,7000.72,0.16,388.93,37,3,6,0,17,20,59,34,11,0
23,2,1,2,42,195.04,0.11,9.21,21.18,1796.01,0.07,99.78,17,0,3,0,13,12,25,17,3,0
23,3,1,3,42,195.04,0.08,12,16.25,2340.5,0.07,130.03,18,0,2,0,15,10,26,16,5,0
20,2,1,2,42,195.04,0.07,14.88,13.11,2901.25,0.07,161.18,15,0,2,0,17,8,28,14,3,0
32,4,1,4,63,306.05,0.06,17,18,5202.9,0.1,289.05,24,1,4,0,17,12,39,24,7,0
49,6,1,6,93,484.48,0.07,14.45,33.53,7000.72,0.16,388.93,37,3,6,0,17,20,59,34,11,0
23,2,1,2,42,195.04,0.11,9.21,21.18,1796.01,0.07,99.78,17,0,3,0,13,12,25,17,3,0
22,3,1,3,38,174.23,0.09,11.67,14.93,2032.67,0.06,112.93,17,0,2,0,15,9,24,14,5,0
16,2,1,2,36,158.12,0.12,8.25,19.17,1304.52,0.05,72.47,9,0,4,0,11,10,21,15,3,0
39,5,1,4,106,571.59,0.04,22.39,25.52,12800.51,0.19,711.14,31,2,3,0,23,19,69,37,9,0
25,3,1,3,62,301.19,0.07,14.88,20.25,4480.27,0.1,248.9,20,0,2,0,17,12,41,21,5,0
32,4,1,4,60,297.25,0.1,10.31,28.82,3065.41,0.1,170.3,21,3,5,0,15,16,38,22,7,0
32,4,1,3,76,386.65,0.07,15.19,25.46,5872.2,0.13,326.23,24,0,5,0,18,16,49,27,7,0
57,6,5,5,126,695.97,0.05,20.58,33.82,14323.04,0.23,795.72,33,13,7,1,21,25,77,49,11,0
37,5,5,4,104,553.48,0.06,15.95,34.69,8830.53,0.18,490.59,30,0,4,0,18,22,65,39,9,0
46,5,1,5,111,590.73,0.07,14.33,41.21,8467.19,0.2,470.4,38,0,5,0,16,24,68,43,9,0
52,6,1,6,123,667.43,0.07,14.71,45.37,9818.93,0.22,545.5,42,0,6,1,17,26,78,45,11,0
30,3,1,3,66,330,0.09,11,30,3630,0.11,201.67,24,0,3,0,16,16,44,22,5,0
15,2,1,2,43,191.76,0.13,8,23.97,1534.04,0.06,85.22,9,0,3,0,11,11,27,16,3,0
42,4,1,4,122,670.01,0.06,17.54,38.2,11750.88,0.22,652.83,34,0,4,0,19,26,74,48,7,0
46,5,1,5,141,795.78,0.06,17.77,44.77,14144.41,0.27,785.8,37,1,5,0,19,31,83,58,9,0
41,5,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0
32,4,1,3,64,328.27,0.07,13.66,24.04,4482.99,0.11,249.06,26,0,3,0,19,16,41,23,7,0
53,8,1,7,127,743.96,0.07,14.47,51.4,10767.89,0.25,598.22,48,0,5,0,20,38,72,55,15,0
32,3,1,3,156,695.67,0.03,39.38,17.67,27392.06,0.23,1521.78,29,0,1,0,14,8,111,45,5,0
50,3,1,3,125,619.27,0.04,22.5,27.52,13933.68,0.21,774.09,41,2,4,0,15,16,77,48,5,0
19,2,1,2,29,123.19,0.13,7.56,16.29,931.62,0.04,51.76,13,0,3,0,11,8,18,11,3,0
21,2,1,2,43,197.15,0.1,10.5,18.78,2070.11,0.07,115.01,15,0,3,0,14,10,28,15,3,0
32,4,1,4,62,301.19,0.07,13.54,22.25,4077.71,0.1,226.54,24,1,4,0,16,13,40,22,7,0
15,2,1,2,44,199.04,0.11,8.73,22.81,1737.05,0.07,96.5,9,0,3,0,12,11,28,16,3,0
33,3,1,3,75,390.71,0.1,10.23,38.2,3995.89,0.13,221.99,22,1,5,0,15,22,45,30,5,0
13,2,1,2,37,165,0.14,7,23.57,1154.99,0.05,64.17,8,0,2,0,11,11,23,14,3,0
13,2,1,1,19,68.11,0.18,5.6,12.16,381.44,0.02,21.19,7,0,2,0,7,5,11,8,3,0
13,2,1,2,37,165,0.14,7,23.57,1154.99,0.05,64.17,8,0,2,0,11,11,23,14,3,0
82,7,1,7,276,1656,0.04,27.5,60.22,45540,0.55,2530,61,9,10,0,22,42,171,105,11,0
17,2,1,2,52,247.25,0.09,11.25,21.98,2781.61,0.08,154.53,12,0,2,0,15,12,34,18,3,0
29,3,1,2,58,278.83,0.05,18.9,14.75,5269.82,0.09,292.77,22,1,3,0,18,10,37,21,5,0
31,3,1,2,82,413.64,0.06,18,22.98,7445.53,0.14,413.64,23,0,5,0,18,15,52,30,5,0
22,2,1,2,48,222.91,0.16,6.33,35.2,1411.73,0.07,78.43,13,3,4,0,10,15,29,19,3,0
40,2,1,2,108,513.53,0.07,15.2,33.78,7805.62,0.17,433.65,26,6,6,0,12,15,70,38,3,0
14,2,1,2,42,189.99,0.14,7.33,25.91,1393.26,0.06,77.4,9,0,2,0,11,12,26,16,3,0
24,7,6,6,58,275.78,0.08,13.09,21.07,3610.26,0.09,200.57,16,2,3,0,16,11,40,18,13,0
5,2,1,1,22,83.76,0.16,6.3,13.3,527.7,0.03,29.32,3,0,0,0,9,5,15,7,3,0
5,2,1,1,19,68.11,0.13,7.5,9.08,510.86,0.02,28.38,3,0,0,0,9,3,14,5,3,0
38,3,1,2,104,537.67,0.07,15.2,35.37,8172.62,0.18,454.03,24,3,7,0,16,20,66,38,5,0
14,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
17,2,1,2,45,211.52,0.14,7.29,29.03,1541.07,0.07,85.62,10,1,3,0,12,14,28,17,3,0
14,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
17,2,1,2,45,211.52,0.14,7.29,29.03,1541.07,0.07,85.62,10,1,3,0,12,14,28,17,3,0
38,2,1,2,87,387.97,0.09,11.42,33.96,4431.82,0.13,246.21,22,4,9,0,9,13,54,33,3,0
20,2,1,2,27,108,0.22,4.5,24,486,0.04,27,13,2,3,0,8,8,18,9,3,0
25,2,1,2,44,206.82,0.1,10.23,20.22,2115.2,0.07,117.51,17,2,3,0,15,11,29,15,3,0
92,10,8,7,288,1665.03,0.03,29.82,55.84,49650.32,0.56,2758.35,64,14,11,1,19,36,175,113,19,0
57,9,3,6,190,1055.37,0.03,33.91,31.12,35790.87,0.35,1988.38,42,3,10,0,24,23,125,65,17,0
20,4,1,3,67,298.78,0.05,18.78,15.91,5610.46,0.1,311.69,15,0,3,0,13,9,41,26,7,0
35,6,1,3,84,423.73,0.06,15.83,26.76,6709.04,0.14,372.72,22,5,6,0,15,18,46,38,11,0
19,6,6,6,55,248.8,0.05,18.75,13.27,4664.92,0.08,259.16,14,1,2,0,15,8,35,20,11,0
13,4,4,4,41,174.17,0.1,9.63,18.1,1676.34,0.06,93.13,10,0,1,0,11,8,27,14,7,0
17,2,1,1,37,162.52,0.2,4.92,33.01,800.08,0.05,44.45,13,0,2,0,8,13,21,16,3,0
16,5,5,1,47,203.13,0.05,18.67,10.88,3791.77,0.07,210.65,12,0,2,0,14,6,31,16,9,0
12,3,3,1,32,138.3,0.15,6.5,21.28,898.96,0.05,49.94,9,0,1,0,10,10,19,13,5,0
27,7,7,7,65,301.85,0.06,17.25,17.5,5206.92,0.1,289.27,19,3,3,0,15,10,42,23,13,0
11,2,1,1,24,93.77,0.17,6,15.63,562.59,0.03,31.26,9,0,0,0,9,6,16,8,3,0
4,1,1,1,4,8,0.67,1.5,5.33,12,0,0.67,2,0,0,0,3,1,3,1,1,0
4,1,1,1,11,33,0.4,2.5,13.2,82.5,0.01,4.58,2,0,0,0,4,4,6,5,1,0
5,1,1,1,17,56.47,0.38,2.67,21.18,150.59,0.02,8.37,3,0,0,0,4,6,9,8,1,0
4,1,1,1,4,8,0.67,1.5,5.33,12,0,0.67,2,0,0,0,3,1,3,1,1,0
12,1,1,1,24,96,0.2,5,19.2,480,0.03,26.67,8,0,2,0,8,8,14,10,1,0
4,1,1,1,15,49.83,0.43,2.33,21.36,116.27,0.02,6.46,2,0,0,0,4,6,8,7,1,0
5,1,1,1,17,58.81,0.44,2.29,25.73,134.42,0.02,7.47,3,0,0,0,4,7,9,8,1,0
31,6,3,4,115,645.69,0.07,13.81,46.75,8918.62,0.22,495.48,26,1,1,1,17,32,63,52,11,0
7,1,1,1,22,81.41,0.32,3.12,26.05,254.41,0.03,14.13,5,0,0,0,5,8,12,10,1,0
5,1,1,1,17,58.81,0.44,2.29,25.73,134.42,0.02,7.47,3,0,0,0,4,7,9,8,1,0
2,1,1,1,15,51.89,0.19,5.25,9.88,272.43,0.02,15.14,0,0,0,0,7,4,9,6,1,0
35,6,5,3,104,553.48,0.06,16.26,34.04,9000.07,0.18,500,26,2,3,0,17,23,60,44,11,0
42,4,1,4,99,567.06,0.06,16.87,33.62,9564.48,0.19,531.36,32,0,5,0,24,31,56,45,5,0
8,1,1,1,18,66.61,0.4,2.5,26.64,166.52,0.02,9.25,4,0,0,0,5,8,10,8,1,0
6,1,1,1,4,8,0.67,1.5,5.33,12,0,0.67,2,0,0,0,3,1,3,1,1,0
53,7,1,7,147,853.68,0.04,22.65,37.69,19337.17,0.28,1074.29,41,0,8,0,24,34,83,66,8,0
8,1,1,1,18,66.61,0.4,2.5,26.64,166.52,0.02,9.25,4,0,0,0,5,8,10,8,1,0
29,4,4,3,89,448.95,0.09,11.14,40.29,5002.6,0.15,277.92,21,2,2,0,12,21,50,39,7,0
32,4,4,3,89,448.95,0.09,11.14,40.29,5002.6,0.15,277.92,21,5,2,0,12,21,50,39,7,0
31,4,4,3,89,448.95,0.09,11.14,40.29,5002.6,0.15,277.92,21,2,4,0,12,21,50,39,7,0
6,1,1,1,4,8,0.67,1.5,5.33,12,0,0.67,2,0,0,0,3,1,3,1,1,0
7,1,1,1,4,8,0.67,1.5,5.33,12,0,0.67,2,1,0,0,3,1,3,1,1,0
4,1,1,1,5,11.61,0.67,1.5,7.74,17.41,0,0.97,2,0,0,0,3,2,3,2,1,0
4,1,1,1,8,24,0.33,3,8,72,0.01,4,2,0,0,0,6,2,6,2,1,0
9,1,1,1,24,91.38,0.27,3.75,24.37,342.66,0.03,19.04,7,0,0,0,6,8,14,10,1,0
37,5,3,1,84,427.35,0.08,12.95,33,5534.14,0.14,307.45,27,2,6,0,14,20,47,37,9,0
18,6,3,4,54,225.18,0.07,15,15.01,3377.64,0.08,187.65,16,0,0,0,10,8,30,24,11,0
10,1,1,1,15,51.89,0.4,2.5,20.76,129.72,0.02,7.21,5,1,2,0,5,6,9,6,1,0
19,3,1,2,47,220.92,0.12,8.14,27.13,1798.93,0.07,99.94,14,2,1,0,12,14,28,19,5,0
4,1,1,1,12,41.51,0.29,3.5,11.86,145.3,0.01,8.07,2,0,0,0,7,4,8,4,1,0
4,1,1,1,15,55.51,0.2,5,11.1,277.53,0.02,15.42,2,0,0,0,10,3,12,3,1,0
4,1,1,1,13,46.6,0.22,4.5,10.36,209.72,0.02,11.65,2,0,0,0,9,3,10,3,1,0
4,1,1,1,13,44.97,0.25,4,11.24,179.89,0.01,9.99,2,0,0,0,8,3,10,3,1,0
9,2,1,2,14,46.51,0.4,2.5,18.6,116.27,0.02,6.46,6,1,0,0,5,5,9,5,3,0
142,38,31,4,447,2766.85,0.02,63.61,43.5,175998.75,0.92,9777.71,114,12,12,0,32,41,284,163,72,0
141,38,31,4,447,2766.85,0.02,63.61,43.5,175998.75,0.92,9777.71,114,12,11,0,32,41,284,163,72,0
163,40,31,7,490,3061.48,0.02,64,47.84,195935.01,1.02,10885.28,128,18,13,0,32,44,314,176,75,0
34,4,1,3,83,380.55,0.06,15.5,24.55,5898.55,0.13,327.7,26,3,3,0,12,12,52,31,7,0
84,18,16,2,267,1499.13,0.02,43.19,34.71,64740.1,0.5,3596.67,62,11,7,0,22,27,161,106,35,0
49,5,1,3,174,817.88,0.03,37.92,21.57,31011.15,0.27,1722.84,37,5,5,0,14,12,109,65,9,0
65,8,8,5,192,1138.7,0.05,19.16,59.42,21820.37,0.38,1212.24,42,10,11,0,21,40,119,73,15,0
84,18,16,2,267,1499.13,0.02,43.19,34.71,64740.1,0.5,3596.67,62,11,7,0,22,27,161,106,35,0
84,18,16,2,267,1499.13,0.02,43.19,34.71,64740.1,0.5,3596.67,62,11,7,0,22,27,161,106,35,0
149,35,11,10,521,3160.43,0.01,68.17,46.36,215448.99,1.05,11969.39,130,1,16,0,26,41,306,215,69,0
7,2,1,2,9,27,0.4,2.5,10.8,67.5,0.01,3.75,5,0,0,0,5,3,6,3,3,0
43,17,14,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0
10,1,1,1,50,229.25,0.2,5,45.85,1146.24,0.08,63.68,8,0,0,0,8,16,30,20,1,0
39,17,14,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0
60,25,21,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0
36,9,4,7,122,559.37,0.03,40,13.98,22374.62,0.19,1243.03,23,1,10,0,16,8,82,40,17,0
54,10,3,8,228,1213.4,0.02,40.71,29.8,49402.7,0.4,2744.59,33,1,18,0,19,21,138,90,19,0
15,4,1,2,61,293.25,0.06,16.67,17.59,4887.48,0.1,271.53,10,0,3,0,16,12,36,25,7,0
22,5,1,4,79,398.51,0.05,19.66,20.27,7833.16,0.13,435.18,16,0,4,0,17,16,42,37,9,0
17,3,1,2,39,171.3,0.09,11.33,15.11,1941.4,0.06,107.86,8,3,3,1,12,9,22,17,5,0
85,24,6,16,465,2650.7,0.01,84,31.56,222659.18,0.88,12369.95,62,4,14,3,26,26,297,168,47,0
23,9,8,5,118,590,0.05,21.62,27.29,12754.41,0.2,708.58,15,4,2,0,15,17,69,49,17,0
17,3,1,3,53,252.01,0.08,12.92,19.5,3256.73,0.08,180.93,10,2,3,0,14,13,29,24,5,0
9,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
32,3,1,2,100,508.75,0.1,10.52,48.35,5352.9,0.17,297.38,26,1,3,0,11,23,56,44,5,0
41,2,1,2,149,781.94,0.08,13.24,59.06,10353.48,0.26,575.19,31,1,7,0,11,27,84,65,3,0
109,16,9,5,368,2277.86,0.03,33.32,68.37,75892.01,0.76,4216.22,91,3,13,0,21,52,203,165,31,0
50,4,3,3,143,761.04,0.07,13.5,56.37,10273.98,0.25,570.78,43,0,5,0,12,28,80,63,7,0
66,10,5,3,233,1408.34,0.04,23.48,59.99,33065.46,0.47,1836.97,59,0,5,0,20,46,125,108,19,0
53,3,1,2,165,916.51,0.08,12.69,72.25,11626.55,0.31,645.92,44,1,6,0,12,35,91,74,5,0
24,6,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0
29,8,8,3,116,574.69,0.05,20.63,27.86,11852.91,0.19,658.5,19,6,2,0,15,16,72,44,15,0
18,5,5,1,41,182.84,0.11,9.5,19.25,1736.95,0.06,96.5,16,0,2,0,11,11,22,19,9,0
17,4,4,3,164,841.2,0.04,27.91,30.14,23474.8,0.28,1304.16,14,0,1,0,19,16,117,47,7,0
36,8,6,3,358,1942.6,0.02,48.68,39.9,94569.44,0.65,5253.86,32,0,2,0,21,22,256,102,15,0
15,2,1,1,27,112.59,0.13,8,14.07,900.7,0.04,50.04,11,0,2,0,12,6,19,8,3,0
4,1,1,1,8,24,0.4,2.5,9.6,60,0.01,3.33,2,0,0,0,5,3,5,3,1,0
31,5,5,2,89,448.95,0.08,12.53,35.84,5623.7,0.15,312.43,24,2,2,0,14,19,55,34,9,0
6,2,1,2,19,70.31,0.16,6.4,10.99,449.97,0.02,25,3,0,1,0,8,5,11,8,3,0
18,3,1,3,49,218.51,0.08,13,16.81,2840.66,0.07,157.81,14,0,2,0,13,9,31,18,5,0
22,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0
22,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0
43,11,1,1,138,702.07,0.11,9.07,77.37,6370.63,0.23,353.92,33,1,6,1,7,27,68,70,21,0
21,2,1,1,51,230.7,0.08,12.35,18.68,2849.17,0.08,158.29,11,4,4,0,13,10,32,19,3,0
51,11,1,2,99,515.74,0.07,14.78,34.9,7621.43,0.17,423.41,36,0,11,1,19,18,71,28,12,0
19,8,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0
4,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4,1,1,1,6,15.51,0.5,2,7.75,31.02,0.01,1.72,2,0,0,0,4,2,4,2,1,0
4,1,1,1,4,8,0.67,1.5,5.33,12,0,0.67,2,0,0,0,3,1,3,1,1,0
4,1,1,1,6,15.51,0.4,2.5,6.2,38.77,0.01,2.15,4,0,0,0,5,1,5,1,1,0
4,1,1,1,1,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,1,0
10,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
38,6,1,2,149,723.84,0.03,31.27,23.15,22632.04,0.24,1257.34,36,0,2,0,14,15,82,67,11,0
66,8,1,8,335,1828.91,0.03,30.57,59.83,55903.67,0.61,3105.76,53,0,11,0,14,30,204,131,15,0
25,6,4,1,69,312.13,0.05,19.5,16.01,6086.45,0.1,338.14,19,0,4,0,13,10,39,30,11,0
18,2,1,2,30,125.1,0.23,4.4,28.43,550.43,0.04,30.58,13,1,1,1,8,10,19,11,3,0
11,2,1,1,30,129.66,0.17,5.73,22.64,742.59,0.04,41.25,8,0,1,0,9,11,16,14,3,0
4,1,1,1,10,30,0.3,3.33,9,100,0.01,5.56,2,0,0,0,5,3,6,4,1,0
12,2,1,2,47,220.92,0.12,8.14,27.13,1798.93,0.07,99.94,8,0,2,0,12,14,28,19,3,0
41,7,1,2,82,410,0.08,12.83,31.95,5261.67,0.14,292.31,32,2,5,0,14,18,49,33,13,0
35,2,1,2,98,514.29,0.16,6.27,82.07,3222.93,0.17,179.05,18,5,9,1,8,30,51,47,3,0
20,1,1,1,61,283.28,0.11,9.43,30.04,2670.88,0.09,148.38,15,0,3,0,11,14,37,24,1,0
22,3,1,3,58,275.78,0.1,10,27.58,2757.83,0.09,153.21,14,3,2,0,12,15,33,25,5,0
55,1,1,1,257,1450.47,0.12,8.14,178.2,11806.16,0.48,655.9,40,3,10,0,7,43,157,100,1,0
17,1,1,1,67,268,0.08,13,20.62,3484,0.09,193.56,11,1,3,0,8,8,41,26,1,0
4,1,1,1,9,27,0.5,2,13.5,54,0.01,3,2,0,0,0,4,4,5,4,1,0
148,16,16,16,673,4082.48,0.02,64.59,63.2,263719.21,1.36,14651.07,122,8,16,0,21,46,390,283,29,0
18,2,1,2,74,363.11,0.07,14.44,25.15,5242.4,0.12,291.24,17,0,1,0,14,16,41,33,3,0
68,9,1,9,225,1306.65,0.06,18,72.59,23519.79,0.44,1306.65,54,1,11,0,14,42,117,108,17,0
107,1,1,1,369,1828.1,0.04,24.7,74.03,45146.08,0.61,2508.12,91,2,12,0,8,23,227,142,1,0
49,15,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0
24,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
6,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
14,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
20,4,1,1,78,362.22,0.09,11.67,31.05,4225.91,0.12,234.77,14,0,4,0,10,15,43,35,7,0
13,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
15,3,1,2,40,183.4,0.09,10.64,17.24,1950.69,0.06,108.37,14,0,1,0,13,11,22,18,5,0
11,2,1,1,33,125.64,0.11,9.33,13.46,1172.67,0.04,65.15,8,0,1,0,8,6,19,14,3,0
24,2,1,1,53,216.64,0.1,9.78,22.16,2118.21,0.07,117.68,17,2,3,0,8,9,31,22,3,0
8,1,1,1,34,138.97,0.3,3.33,41.69,463.25,0.05,25.74,5,1,0,0,5,12,18,16,1,0
4,1,1,1,14,50.19,0.22,4.5,11.15,225.85,0.02,12.55,2,0,0,0,9,3,11,3,1,0
31,1,1,1,97,471.22,0.17,6,78.54,2827.34,0.16,157.07,20,1,8,0,6,23,51,46,1,0
8,3,3,2,20,80,0.17,5.83,13.71,466.67,0.03,25.93,6,0,0,0,10,6,13,7,5,0
17,2,1,1,78,337.11,0.08,13.09,25.75,4413.08,0.11,245.17,13,0,2,0,9,11,46,32,3,0
14,1,1,1,42,171.67,0.1,10,17.17,1716.73,0.06,95.37,8,0,3,0,10,7,28,14,1,0
14,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
16,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
7,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7,1,1,1,21,63,0.25,4,15.75,252,0.02,14,5,0,0,0,4,4,13,8,1,0
17,2,1,2,64,317.07,0.1,10.29,30.8,3263.94,0.11,181.33,10,1,4,0,14,17,39,25,3,0
17,2,1,2,65,318.95,0.1,9.94,32.08,3170.72,0.11,176.15,11,1,3,0,13,17,39,26,3,0
12,4,3,2,26,110.45,0.13,7.71,14.32,852.01,0.04,47.33,9,0,0,0,12,7,17,9,7,0
13,2,1,2,20,69.19,0.21,4.8,14.41,332.11,0.02,18.45,10,0,1,0,6,5,12,8,3,0
147,13,5,12,562,3666.24,0.03,37.83,96.91,138706.15,1.22,7705.9,104,5,36,0,23,69,335,227,25,0
23,1,1,1,89,463.64,0.2,4.9,94.62,2271.84,0.15,126.21,20,1,0,0,7,30,47,42,1,0
39,2,1,2,145,731.44,0.09,10.72,68.23,7841.01,0.24,435.61,28,0,9,0,8,25,78,67,3,0
31,2,1,1,120,582.96,0.06,17.87,32.61,10420.37,0.19,578.91,27,0,2,0,13,16,76,44,3,0
41,4,1,3,174,919.66,0.05,21,43.79,19312.86,0.31,1072.94,31,2,5,0,13,26,90,84,7,0
78,1,1,1,233,1286.99,0.04,22.67,56.78,29171.77,0.43,1620.65,46,12,10,0,16,30,148,85,1,0
41,2,1,1,150,792.81,0.12,8.2,96.65,6503.52,0.26,361.31,34,0,5,0,7,32,75,75,3,0
13,1,1,1,32,121.84,0.11,9,13.54,1096.52,0.04,60.92,8,2,1,0,9,5,22,10,1,0
28,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
4,1,1,1,5,11.61,0.67,1.5,7.74,17.41,0,0.97,2,0,0,0,3,2,3,2,1,0
24,1,1,1,45,206.32,0.12,8.46,24.38,1745.81,0.07,96.99,12,8,2,0,11,13,25,20,1,0
5,1,1,1,11,34.87,0.4,2.5,13.95,87.17,0.01,4.84,3,0,0,0,5,4,7,4,1,0
45,4,1,1,148,782.24,0.09,11.72,66.72,9171.08,0.26,509.5,34,0,9,0,11,35,103,91,11,0
12,2,1,1,46,152.81,0.07,14.25,10.72,2177.52,0.05,120.97,10,0,0,0,6,4,27,19,3,0
26,3,1,2,73,350.94,0.06,16.67,21.06,5848.95,0.12,324.94,17,4,3,0,16,12,48,25,5,0
16,1,1,1,103,551.83,0.17,6.06,91.05,3344.41,0.18,185.8,14,0,0,0,8,33,53,50,1,0
5,1,1,1,14,44.38,0.27,3.75,11.83,166.42,0.01,9.25,3,0,0,0,5,4,8,6,1,0
8,1,1,1,38,148.46,0.14,7,21.21,1039.23,0.05,57.74,6,0,0,0,7,8,22,16,1,0
26,1,1,1,47,188,0.11,9.5,19.79,1786,0.06,99.22,9,9,6,0,8,8,28,19,1,0
17,2,1,1,82,283.67,0.04,28,10.13,7942.85,0.09,441.27,14,0,1,0,7,4,50,32,3,0
215,19,7,14,1002,6685.77,0.02,65.18,102.58,435745.07,2.23,24208.06,189,10,14,0,22,80,532,474,37,0
10,2,1,1,16,55.35,0.21,4.8,11.53,265.68,0.02,14.76,6,0,2,0,6,5,8,8,3,0
10,2,1,1,20,71.7,0.16,6.3,11.38,451.71,0.02,25.09,7,0,1,0,7,5,11,9,3,0
31,6,5,2,106,543.7,0.07,14.63,37.18,7951.67,0.18,441.76,24,0,5,0,15,20,67,39,11,0
73,2,1,1,402,2109.67,0.03,35.71,59.07,75345.25,0.7,4185.85,63,0,8,0,10,28,202,200,3,0
66,6,1,5,179,1044.08,0.03,31.03,33.65,32400.39,0.35,1800.02,50,4,8,0,26,31,105,74,10,0
66,6,1,5,179,1044.08,0.03,31.03,33.65,32400.39,0.35,1800.02,50,4,8,0,26,31,105,74,10,0
66,6,1,5,177,1018.62,0.03,29.2,34.88,29743.56,0.34,1652.42,50,4,8,0,24,30,104,73,10,0
6,1,1,1,7,18.09,0.5,2,9.05,36.19,0.01,2,3,0,0,0,4,2,5,2,1,0
4,1,1,1,7,19.65,0.5,2,9.83,39.3,0.01,2.18,2,0,0,0,4,3,4,3,1,0
22,1,1,1,85,399.54,0.17,6,66.59,2397.22,0.13,133.18,16,0,4,0,6,20,45,40,1,0
39,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
47,9,1,2,254,1270,0.03,30.38,41.8,38583.81,0.42,2143.54,41,0,4,0,11,21,138,116,17,0
89,4,1,4,247,1487.52,0.12,8.07,184.32,12004.59,0.5,666.92,71,6,10,0,8,57,132,115,7,0
133,4,1,4,604,4164.47,0.05,19.47,213.93,81068.35,1.39,4503.8,120,0,11,0,14,105,312,292,7,0
7,1,1,1,16,41.36,0.17,6,6.89,248.16,0.01,13.79,4,0,0,0,4,2,10,6,1,0
5,1,1,1,12,41.51,0.33,3,13.84,124.54,0.01,6.92,3,0,0,0,6,5,7,5,1,0
16,1,1,1,45,187.65,0.25,4.04,46.46,757.8,0.06,42.1,13,0,1,0,5,13,24,21,1,0
7,1,1,1,16,41.36,0.17,6,6.89,248.16,0.01,13.79,4,0,0,0,4,2,10,6,1,0
8,1,1,1,27,89.69,0.12,8.25,10.87,739.96,0.03,41.11,5,0,1,0,6,4,16,11,1,0
37,7,1,4,113,605.4,0.04,24.89,24.32,15071.36,0.2,837.3,30,1,4,0,22,19,70,43,10,0
19,1,1,1,76,196.46,0.03,30,6.55,5893.71,0.07,327.43,16,0,1,0,4,2,46,30,1,0
9,2,1,1,26,96.21,0.18,5.57,17.27,536.04,0.03,29.78,7,0,0,0,6,7,13,13,3,0
48,8,3,7,119,610.38,0.07,15.38,39.7,9384.66,0.2,521.37,29,7,9,1,15,20,78,41,15,0
8,1,1,1,8,20.68,0.67,1.5,13.79,31.02,0.01,1.72,3,2,1,0,3,3,5,3,1,0
4,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
9,2,1,2,14,46.51,0.19,5.25,8.86,244.16,0.02,13.56,6,0,1,0,6,4,7,7,3,0
6,2,1,1,15,51.89,0.15,6.67,7.78,345.94,0.02,19.22,4,0,0,0,8,3,10,5,3,0
